0	1.0
1	0.0619096557142
2	0.242237277886
3	0.00647208961971
4	0.0327191845926
5	0.377100728425
6	0.00829790573568
7	0.0264798489707
8	1.4459050863
9	0.0201606557734
10	1.69016355375
11	1.17054988281
12	0.0116278958495
13	0.00894644046029
14	0.102672417647
15	0.0172018642765
16	0.0343121087361
17	0.246551701455
18	2.40124349574
19	1.83818718188
20	0.120576126726
21	0.0607126195004
22	0.00595378718971
23	0.00643456626514
24	0.0670220937213
25	1.37294933339
26	1.41393590647
27	0.0315419914958
28	0.0353071305266
29	0.820788193905
30	0.265820485664
31	0.161839956365
32	0.377105030763
33	0.007655337403
34	0.380472898221
35	0.585648853727
36	0.225092059946
37	0.00755619465913
38	0.124301623761
39	0.00616756669599
40	0.495759851542
41	0.615188984875
42	0.699995429038
43	0.0285262579339
44	0.0043470085562
45	0.00342405539668
46	0.00407538712684
47	0.00977006063242
48	0.0131103160049
49	0.0057462076598
50	0.00490471616607
51	0.00417937533459
52	0.00435243639048
53	0.0138843009535
54	0.00410704837872
55	0.0159886265123
56	0.00752123766976
57	0.0137144740659
58	0.86093066353
59	3.05454865106
60	0.864025848061
61	3.08116580765
62	1.79171333093
63	1.13788477532
64	0.907305261163
65	1.09352879961
66	1.80292279874
67	0.402165979344
68	1.11389363844
69	1.64547164894
70	2.16359335977
71	1.16546536279
72	1.94766786803
73	3.90146075608
74	3.89146109067
75	0.0103969491584
76	0.0720225131902
77	0.274083334811
78	0.24916666801
79	0.0
80	0.109633333924
81	0.120596667317
82	0.356308335254
83	0.0171302084257
84	0.386941178557
85	0.0228402779009
86	0.0328900001773
87	0.114201389505
88	0.25124305691
89	0.0
90	0.00622916670025
91	0.0
92	0.0
93	0.0401097563138
94	0.0243629630943
95	0.0
96	0.0
97	0.0274083334811
98	0.0
99	0.0
100	0.0
101	0.0161225491065
102	0.982388582076
103	0.042166666894
104	0.60037301911
105	0.141878432138
106	0.103226191033
107	0.0685208337028
108	0.0875543986202
109	0.200006757835
110	0.00945114947625
111	0.0522063494878
112	0.165200914133
113	0.21083333447
114	0.0761342596698
115	0.141072304682
116	0.657800003547
117	1.70408334252
118	1.24942493166
119	0.58568086908
120	0.0230885417912
121	0.0168493853367
122	0.00365444446415
123	0.014128006949
124	0.229746324768
125	0.197766717633
126	0.574303482478
127	0.0116777360696
128	0.425703903004
129	0.0298897463889
130	0.0284078696349
131	0.120697248357
132	0.132341029737
133	0.198017052159
134	0.60859929801
135	0.0597768758057
136	0.00835455592836
137	0.0325183617573
138	0.00626009602846
139	0.112336877023
140	0.161808233804
141	0.236904838291
142	0.0559075459067
143	0.0016814928516
144	0.0123879473361
145	0.00206077695347
146	0.0354873739287
147	0.0215292045471
148	0.0014128006949
149	0.00587321431738
150	0.00388770687675
151	0.00540680326638
152	0.00723652369138
153	0.00312642587237
154	0.0145186262626
155	0.00386032865931
156	0.0116631206303
157	0.172117808468
158	2.9257530725
159	0.163337485506
160	2.1520900954
161	1.17241099352
162	0.504541738831
163	0.319605527514
164	0.36663759526
165	0.663846926041
166	0.0660736610705
167	0.401353335497
168	0.73881540853
169	1.00204197435
170	0.479809370129
171	1.30463211325
172	2.46026283378
173	4.07312564853
174	0.0391547621159
175	0.0649144740342
176	0.0
177	0.0
178	0.0
179	0.0
180	0.0124583334005
181	0.0100274390785
182	0.0161225491065
183	0.0109633333924
184	0.0
185	0.0
186	0.0195773810579
187	0.021083333447
188	0.0
189	0.0486690033777
190	0.11991145898
191	0.0
192	0.0
193	0.0074076576976
194	0.0
195	0.00934375005038
196	0.00365444446415
197	0.0105416667235
198	0.0
199	0.0
200	0.0
201	0.0
202	0.00571006947523
203	0.0
204	0.0
205	0.0
206	0.0
207	0.0
208	0.0
209	0.0
210	0.0
211	0.0
212	0.0132620968457
213	0.0509750676603
214	0.0106785714861
215	0.23753889017
216	0.0195773810579
217	0.0204709544672
218	0.0101244503624
219	0.00830555560034
220	0.0218751957361
221	0.00559353744512
222	0.00856510421285
223	0.032942708511
224	0.0546250002945
225	0.015226851934
226	0.0446654323396
227	0.0413710694055
228	0.216147020136
229	0.517661610436
